-18,G ,UKFSS-18W-A,114559040 ,P/Plan/List,2991,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2991,/online/snl/satbandold_snl.sh?ntc_id=114559040&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan
-18,G ,UKFSS-18W-A,122570020 ,N,2991,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2991,/online/snl/satbandold_snl.sh?ntc_id=122570020&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan
-18,G ,UKFSS-18W-A,122581016 ,U,2991,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2991,/online/snl/satbandold_snl.sh?ntc_id=122581016&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=UKFSS-18W-A&sel_satname=UKFSS-18W-A&plan_id=plan
-17.46,DJI ,DJI00000,90558066 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=DJI00000&sel_satname=DJI00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558066&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=DJI00000&sel_satname=DJI00000&plan_id=plan
-17.1,LIE ,LIE00000,90558128 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LIE00000&sel_satname=LIE00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558128&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=LIE00000&sel_satname=LIE00000&plan_id=plan
-16.7,MKD ,MKD00000,120559035 ,P,2938,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MKD00000&sel_satname=MKD00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2938,/online/snl/satbandold_snl.sh?ntc_id=120559035&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=MKD00000&sel_satname=MKD00000&plan_id=plan
-16.35,COG ,COG00000,90558055 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=COG00000&sel_satname=COG00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558055&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=COG00000&sel_satname=COG00000&plan_id=plan
-16,RUS ,WSDRN,94559003 ,P/Plan/List,2166,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=WSDRN&sel_satname=WSDRN&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2166,/online/snl/satbandold_snl.sh?ntc_id=94559003&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=WSDRN&sel_satname=WSDRN&plan_id=plan
-16,RUS ,ZSSRD-2,89559004 ,P/Plan/List,2527,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2527,/online/snl/satbandold_snl.sh?ntc_id=89559004&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=plan
-16,RUS ,ZSSRD-2,104500579 ,N,2561,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2561,/online/snl/satbandold_snl.sh?ntc_id=104500579&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=plan
-16,RUS ,WSDRN,90570134 ,N,2686,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=WSDRN&sel_satname=WSDRN&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2686,/online/snl/satbandold_snl.sh?ntc_id=90570134&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=WSDRN&sel_satname=WSDRN&plan_id=plan
-16,RUS ,WSDRN-M,105559067 ,P/Plan/List,2779,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2779,/online/snl/satbandold_snl.sh?ntc_id=105559067&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan
-16,RUS ,WSDRN-M,113570012 ,N,2779,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2779,/online/snl/satbandold_snl.sh?ntc_id=113570012&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan
-16,RUS ,WSDRN-M,112581007 ,U,2779,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2779,/online/snl/satbandold_snl.sh?ntc_id=112581007&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan
-16,RUS / IK,IK-16W-F,115559044 ,P,2814,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-16W-F&sel_satname=IK-16W-F&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2814,/online/snl/satbandold_snl.sh?ntc_id=115559044&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=IK-16W-F&sel_satname=IK-16W-F&plan_id=plan
-16,RUS / IK,INTERSPUTNIK-16W-F,117581006 ,U,2856,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2856,/online/snl/satbandold_snl.sh?ntc_id=117581006&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan
-16,RUS / IK,INTERSPUTNIK-16W-F,110559015 ,P/Plan/List,2877,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2877,/online/snl/satbandold_snl.sh?ntc_id=110559015&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan
-16,RUS / IK,INTERSPUTNIK-16W-F,117570007 ,N,2878,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2878,/online/snl/satbandold_snl.sh?ntc_id=117570007&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan
-15.76,CTI ,CTI00000,90558058 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CTI00000&sel_satname=CTI00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558058&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=CTI00000&sel_satname=CTI00000&plan_id=plan
-15,G ,IOMSAT-15W-B,120581022 ,U,2961,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2961,/online/snl/satbandold_snl.sh?ntc_id=120581022&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan
-15,G ,IOMSAT-15W-B,113559001 ,P/Plan/List,2970,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2970,/online/snl/satbandold_snl.sh?ntc_id=113559001&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan
-15,G ,IOMSAT-15W-B,120570023 ,N,2970,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2970,/online/snl/satbandold_snl.sh?ntc_id=120570023&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=IOMSAT-15W-B&sel_satname=IOMSAT-15W-B&plan_id=plan
-13.5,RUS ,FOTON-1,92559001 ,P/Plan/List,2672,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=FOTON-1&sel_satname=FOTON-1&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2672,/online/snl/satbandold_snl.sh?ntc_id=92559001&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FOTON-1&sel_satname=FOTON-1&plan_id=plan
-13.5,RUS ,FOTON-1,94570364 ,N,2686,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FOTON-1&sel_satname=FOTON-1&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2686,/online/snl/satbandold_snl.sh?ntc_id=94570364&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FOTON-1&sel_satname=FOTON-1&plan_id=plan
-12.5,F / EUT,EUTELSAT EXB-12.5W,105559002 ,P/Plan/List,2706,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=EUTELSAT+EXB-12.5W&sel_satname=EUTELSAT+EXB-12.5W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2706,/online/snl/satbandold_snl.sh?ntc_id=105559002&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=EUTELSAT+EXB-12.5W&sel_satname=EUTELSAT+EXB-12.5W&plan_id=plan
-12.5,F / EUT,EUTELSAT EXB-12.5W,111570002 ,N,2750,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-12.5W&sel_satname=EUTELSAT+EXB-12.5W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2750,/online/snl/satbandold_snl.sh?ntc_id=111570002&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=EUTELSAT+EXB-12.5W&sel_satname=EUTELSAT+EXB-12.5W&plan_id=plan
-12.5,F ,F-SAT-30B-12.5W,116559022 ,P,2843,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-12.5W&sel_satname=F-SAT-30B-12.5W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2843,/online/snl/satbandold_snl.sh?ntc_id=116559022&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-30B-12.5W&sel_satname=F-SAT-30B-12.5W&plan_id=plan
-12.5,F ,F-SAT-30B-1-12.5W,120559020 ,P,2957,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-12.5W&sel_satname=F-SAT-30B-1-12.5W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2957,/online/snl/satbandold_snl.sh?ntc_id=120559020&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-30B-1-12.5W&sel_satname=F-SAT-30B-1-12.5W&plan_id=plan
-11.4,AUT ,AUT00000,90558021 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUT00000&sel_satname=AUT00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558021&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=AUT00000&sel_satname=AUT00000&plan_id=plan
-10.6,POR ,AZR00000,90558022 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AZR00000&sel_satname=AZR00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558022&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=AZR00000&sel_satname=AZR00000&plan_id=plan
-10.6,POR ,MDR00000,90558135 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MDR00000&sel_satname=MDR00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558135&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=MDR00000&sel_satname=MDR00000&plan_id=plan
-10.6,POR ,POR00000,90558167 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=POR00000&sel_satname=POR00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558167&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=POR00000&sel_satname=POR00000&plan_id=plan
-10.25,E ,HISPASAT-45A,115559060 ,P,2825,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HISPASAT-45A&sel_satname=HISPASAT-45A&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2825,/online/snl/satbandold_snl.sh?ntc_id=115559060&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=HISPASAT-45A&sel_satname=HISPASAT-45A&plan_id=plan
-10.25,E ,HISPASAT-94A,119559007 ,P,2908,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HISPASAT-94A&sel_satname=HISPASAT-94A&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2908,/online/snl/satbandold_snl.sh?ntc_id=119559007&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=HISPASAT-94A&sel_satname=HISPASAT-94A&plan_id=plan
-10.25,E ,HISPASAT-2-10.25W,123559004 ,P,3001,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HISPASAT-2-10.25W&sel_satname=HISPASAT-2-10.25W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=3001,/online/snl/satbandold_snl.sh?ntc_id=123559004&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=HISPASAT-2-10.25W&sel_satname=HISPASAT-2-10.25W&plan_id=plan
-9.9,TCD ,TCD00000,90558196 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TCD00000&sel_satname=TCD00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558196&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TCD00000&sel_satname=TCD00000&plan_id=plan
-9.3,LTU ,LTU00000,107558001 ,P/Plan/List,2649,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LTU00000&sel_satname=LTU00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2649,/online/snl/satbandold_snl.sh?ntc_id=107558001&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=LTU00000&sel_satname=LTU00000&plan_id=plan
-8,F ,TELECOM-30B,101500604 ,N,2552,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TELECOM-30B&sel_satname=TELECOM-30B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2552,/online/snl/satbandold_snl.sh?ntc_id=101500604&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TELECOM-30B&sel_satname=TELECOM-30B&plan_id=plan
-8,F ,F-SAT-30B-8W,117559019 ,P,2869,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-8W&sel_satname=F-SAT-30B-8W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2869,/online/snl/satbandold_snl.sh?ntc_id=117559019&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-30B-8W&sel_satname=F-SAT-30B-8W&plan_id=plan
-8,F ,F-SAT-E-30B-8W,112559021 ,P/Plan/List,2956,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2956,/online/snl/satbandold_snl.sh?ntc_id=112559021&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan
-8,F ,F-SAT-E-30B-8W,120570007 ,N,2956,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2956,/online/snl/satbandold_snl.sh?ntc_id=120570007&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan
-8,F ,F-SAT-E-30B-8W,120581006 ,U,2956,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2956,/online/snl/satbandold_snl.sh?ntc_id=120581006&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan
-8,F ,F-SAT-P-30B-8W-F,121559014 ,P,2965,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-8W-F&sel_satname=F-SAT-P-30B-8W-F&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2965,/online/snl/satbandold_snl.sh?ntc_id=121559014&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-P-30B-8W-F&sel_satname=F-SAT-P-30B-8W-F&plan_id=plan
-8,F ,TELECOM-30B,99559005 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TELECOM-30B&sel_satname=TELECOM-30B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=99559005&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TELECOM-30B&sel_satname=TELECOM-30B&plan_id=plan
-7.5,HNG ,HNG00000,90558100 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HNG00000&sel_satname=HNG00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558100&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=HNG00000&sel_satname=HNG00000&plan_id=plan
-7,F ,GEOSAT-30B,109581001 ,U,2657,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2657,/online/snl/satbandold_snl.sh?ntc_id=109581001&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan
-7,F ,GEOSAT-30B,106500356 ,N,2661,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2661,/online/snl/satbandold_snl.sh?ntc_id=106500356&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan
-7,F ,F-SAT-E-30B-7W,113581001 ,U,2739,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2739,/online/snl/satbandold_snl.sh?ntc_id=113581001&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan
-7,F ,F-SAT-E-30B-7W,105559006 ,P/Plan/List,2757,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2757,/online/snl/satbandold_snl.sh?ntc_id=105559006&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan
-7,F ,F-SAT-E-30B-7W,113570006 ,N,2758,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2758,/online/snl/satbandold_snl.sh?ntc_id=113570006&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan
-7,F ,F-SAT-30B-7W,116559024 ,P,2843,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-7W&sel_satname=F-SAT-30B-7W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2843,/online/snl/satbandold_snl.sh?ntc_id=116559024&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-30B-7W&sel_satname=F-SAT-30B-7W&plan_id=plan
-7,F ,F-SAT-30B-1-7W,120559019 ,P,2957,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-7W&sel_satname=F-SAT-30B-1-7W&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2957,/online/snl/satbandold_snl.sh?ntc_id=120559019&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-30B-1-7W&sel_satname=F-SAT-30B-1-7W&plan_id=plan
-7,F ,GEOSAT-30B,101559043 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=101559043&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan
-6,MLI ,MLI00000,90558140 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MLI00000&sel_satname=MLI00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558140&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=MLI00000&sel_satname=MLI00000&plan_id=plan
-5,HOL ,XAN00000,90558015 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=XAN00000&sel_satname=XAN00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558015&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=XAN00000&sel_satname=XAN00000&plan_id=plan
-5,HOL ,HOL00000,90558101 ,P/Plan/List,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HOL00000&sel_satname=HOL00000&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90558101&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=HOL00000&sel_satname=HOL00000&plan_id=plan
-4,HNG ,CERES-1,97559002 ,P/Plan/List,2506,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CERES-1&sel_satname=CERES-1&plan_id=plan,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=2506,/online/snl/satbandold_snl.sh?ntc_id=97559002&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=CERES-1&sel_satname=CERES-1&plan_id=plan
