-170,RUS ,STATSIONAR-10,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-10&sel_satname=STATSIONAR-10&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500477&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=STATSIONAR-10&sel_satname=STATSIONAR-10&plan_id=
-170,RUS ,STATSIONAR-10A,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-10A&sel_satname=STATSIONAR-10A&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=101500526&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=STATSIONAR-10A&sel_satname=STATSIONAR-10A&plan_id=
-170,RUS ,VOLNA-7,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-7&sel_satname=VOLNA-7&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590828&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=VOLNA-7&sel_satname=VOLNA-7&plan_id=
-169.5,HOL ,NSS-G5-1,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-G5-1&sel_satname=NSS-G5-1&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=121590032&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NSS-G5-1&sel_satname=NSS-G5-1&plan_id=
-169.5,HOL ,NSS-G5-1,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G5-1&sel_satname=NSS-G5-1&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=114520150&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NSS-G5-1&sel_satname=NSS-G5-1&plan_id=
-168,RUS ,POTOK-3,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=POTOK-3&sel_satname=POTOK-3&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500594&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=POTOK-3&sel_satname=POTOK-3&plan_id=
-168,RUS ,FOTON-3,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FOTON-3&sel_satname=FOTON-3&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=94500365&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FOTON-3&sel_satname=FOTON-3&plan_id=
-168,F ,F-SAT-N7-168W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-168W&sel_satname=F-SAT-N7-168W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119520159&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=F-SAT-N7-168W&sel_satname=F-SAT-N7-168W&plan_id=
-168,RUS ,POTOK-3,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=POTOK-3&sel_satname=POTOK-3&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590805&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=POTOK-3&sel_satname=POTOK-3&plan_id=
-168,RUS ,FOTON-3,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FOTON-3&sel_satname=FOTON-3&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590811&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FOTON-3&sel_satname=FOTON-3&plan_id=
-167.5,USA ,TDRS 167.5W,A,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=TDRS+167.5W&sel_satname=TDRS+167.5W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=109540059&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+167.5W&sel_satname=TDRS+167.5W&plan_id=
-167.5,USA ,TDRS 167.5W,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+167.5W&sel_satname=TDRS+167.5W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=112500082&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+167.5W&sel_satname=TDRS+167.5W&plan_id=
-167,G ,GANTS-3,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GANTS-3&sel_satname=GANTS-3&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=118520194&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GANTS-3&sel_satname=GANTS-3&plan_id=
-166.2,NCG ,NICASAT-2A,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NICASAT-2A&sel_satname=NICASAT-2A&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=117520334&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NICASAT-2A&sel_satname=NICASAT-2A&plan_id=
